Session_ID,Zone,Transformer_ID,EV_Type,Battery_Capacity_kWh,Arrival_SoC_perc,Target_SoC_perc,Energy_Requested_kWh,Charger_Type_kW,Plug_In_Time,Estimated_Plug_Out,Grid_Limit_Alert
SESS_00820,Hebbal,TX_HEB_007,2W,2.9,31.46,100,1.99,3.3,2026-05-05 07:03:00,2026-05-05 07:42:45,0
SESS_00593,Whitefield,TX_WHI_002,2W,2.9,19.33,100,2.34,3.3,2026-05-05 07:03:00,2026-05-05 07:49:47,0
SESS_04933,Indiranagar,TX_IND_002,2W,4.0,32.15,90,2.31,3.3,2026-05-05 07:04:00,2026-05-05 07:50:16,0
SESS_04038,Koramangala,TX_KOR_003,2W,4.0,20.61,90,2.78,3.3,2026-05-05 07:04:00,2026-05-05 07:59:30,0
SESS_04116,Indiranagar,TX_IND_006,4W,30.0,34.99,100,19.5,25.0,2026-05-05 07:06:00,2026-05-05 07:57:29,0
SESS_00837,Hebbal,TX_HEB_005,4W,30.0,18.84,100,24.35,7.2,2026-05-05 07:11:00,2026-05-05 10:54:11,0
SESS_04796,Indiranagar,TX_IND_005,4W,45.0,19.9,80,27.05,7.2,2026-05-05 07:12:00,2026-05-05 11:19:55,0
SESS_02941,Electronic City,TX_ELE_001,2W,3.7,21.26,100,2.91,3.3,2026-05-05 07:12:00,2026-05-05 08:10:15,0
SESS_03962,Hebbal,TX_HEB_006,2W,2.9,35.03,90,1.59,3.3,2026-05-05 07:12:00,2026-05-05 07:43:52,0
SESS_00280,Indiranagar,TX_IND_004,2W,3.7,52.6,100,1.75,3.3,2026-05-05 07:14:00,2026-05-05 07:49:04,0
SESS_02029,Hebbal,TX_HEB_001,2W,4.0,34.0,80,1.84,3.3,2026-05-05 07:14:00,2026-05-05 07:50:48,0
SESS_01582,Whitefield,TX_WHI_001,2W,2.9,30.39,100,2.02,3.3,2026-05-05 07:14:00,2026-05-05 07:54:22,0
SESS_00371,Hebbal,TX_HEB_003,2W,4.0,31.41,100,2.74,3.3,2026-05-05 07:14:00,2026-05-05 08:08:52,0
SESS_03940,Electronic City,TX_ELE_005,2W,4.0,26.56,90,2.54,3.3,2026-05-05 07:14:00,2026-05-05 08:04:45,0
SESS_01019,Electronic City,TX_ELE_005,2W,4.0,39.5,100,2.42,3.3,2026-05-05 07:17:00,2026-05-05 08:05:23,0
SESS_00217,Hebbal,TX_HEB_002,4W,72.0,16.09,100,60.42,7.2,2026-05-05 07:18:00,2026-05-05 16:31:48,0
SESS_01075,Hebbal,TX_HEB_007,4W,30.0,10.93,100,26.72,7.2,2026-05-05 07:18:00,2026-05-05 11:22:57,0
SESS_01261,Koramangala,TX_KOR_005,2W,4.0,26.89,100,2.92,3.3,2026-05-05 07:19:00,2026-05-05 08:17:29,0
SESS_04127,Hebbal,TX_HEB_001,2W,4.0,33.71,90,2.25,3.3,2026-05-05 07:21:00,2026-05-05 08:06:01,0
SESS_01106,Koramangala,TX_KOR_004,2W,3.7,15.99,90,2.74,3.3,2026-05-05 07:22:00,2026-05-05 08:16:46,0
SESS_00021,Indiranagar,TX_IND_003,4W,72.0,30.36,90,42.94,7.2,2026-05-05 07:24:00,2026-05-05 13:57:36,0
SESS_03968,Whitefield,TX_WHI_005,2W,3.7,39.74,100,2.23,3.3,2026-05-05 07:25:00,2026-05-05 08:09:35,0
SESS_03931,Hebbal,TX_HEB_006,Commercial,80.0,26.73,100,58.61,50.0,2026-05-05 07:30:00,2026-05-05 08:47:22,0
SESS_00845,Whitefield,TX_WHI_002,2W,2.9,26.15,100,2.14,3.3,2026-05-05 07:31:00,2026-05-05 08:13:50,0
SESS_00597,Whitefield,TX_WHI_003,4W,72.0,31.81,100,49.09,25.0,2026-05-05 07:32:00,2026-05-05 09:41:36,0
SESS_03130,Hebbal,TX_HEB_002,2W,2.9,17.61,80,1.81,3.3,2026-05-05 07:32:00,2026-05-05 08:08:11,0
SESS_02660,Koramangala,TX_KOR_008,4W,30.0,40.72,80,11.78,7.2,2026-05-05 07:34:00,2026-05-05 09:22:00,0
SESS_02077,Whitefield,TX_WHI_002,2W,3.7,42.51,90,1.76,3.3,2026-05-05 07:39:00,2026-05-05 08:14:08,0
SESS_02971,Electronic City,TX_ELE_002,4W,60.0,19.42,100,48.35,7.2,2026-05-05 07:40:00,2026-05-05 15:03:10,0
SESS_02399,Electronic City,TX_ELE_004,4W,72.0,9.75,100,64.98,7.2,2026-05-05 07:41:00,2026-05-05 17:36:37,0
SESS_01681,Hebbal,TX_HEB_004,2W,3.7,11.73,90,2.9,3.3,2026-05-05 07:41:00,2026-05-05 08:38:55,0
SESS_00247,Whitefield,TX_WHI_004,2W,3.7,5.0,90,3.14,3.3,2026-05-05 07:42:00,2026-05-05 08:44:54,0
SESS_00559,Hebbal,TX_HEB_002,2W,2.9,14.36,100,2.48,3.3,2026-05-05 07:43:00,2026-05-05 08:32:40,0
SESS_01193,Indiranagar,TX_IND_002,4W,60.0,13.4,90,45.96,7.2,2026-05-05 07:43:00,2026-05-05 14:44:18,0
SESS_00959,Electronic City,TX_ELE_005,2W,2.9,32.33,90,1.67,3.3,2026-05-05 07:44:00,2026-05-05 08:17:26,0
SESS_02638,Koramangala,TX_KOR_003,2W,4.0,37.31,100,2.51,3.3,2026-05-05 07:46:00,2026-05-05 08:36:09,0
SESS_00040,Indiranagar,TX_IND_001,4W,72.0,25.84,100,53.39,50.0,2026-05-05 07:50:00,2026-05-05 09:00:28,0
SESS_03975,Koramangala,TX_KOR_007,2W,4.0,37.33,90,2.11,3.3,2026-05-05 07:51:00,2026-05-05 08:33:08,0
SESS_00153,Electronic City,TX_ELE_004,4W,45.0,45.77,80,15.4,7.2,2026-05-05 07:52:00,2026-05-05 10:13:12,0
SESS_02693,Whitefield,TX_WHI_004,Commercial,120.0,19.62,80,72.45,50.0,2026-05-05 07:53:00,2026-05-05 09:28:38,0
SESS_01120,Koramangala,TX_KOR_007,4W,30.0,15.08,100,25.47,7.2,2026-05-05 07:55:00,2026-05-05 11:48:31,0
SESS_00056,Whitefield,TX_WHI_005,Commercial,200.0,31.8,100,136.41,50.0,2026-05-05 07:55:00,2026-05-05 10:55:03,0
SESS_03627,Koramangala,TX_KOR_004,2W,2.9,31.22,90,1.7,3.3,2026-05-05 07:55:00,2026-05-05 08:29:05,0
SESS_04017,Whitefield,TX_WHI_002,2W,4.0,23.99,90,2.64,3.3,2026-05-05 07:57:00,2026-05-05 08:49:48,0
SESS_03703,Koramangala,TX_KOR_004,4W,30.0,6.7,100,27.99,7.2,2026-05-05 07:59:00,2026-05-05 12:15:34,0
SESS_01929,Hebbal,TX_HEB_003,2W,2.9,21.99,100,2.26,3.3,2026-05-05 07:59:00,2026-05-05 08:44:14,0
SESS_04907,Koramangala,TX_KOR_007,2W,2.9,17.93,100,2.38,3.3,2026-05-05 08:00:00,2026-05-05 08:47:36,0
SESS_03673,Whitefield,TX_WHI_001,4W,72.0,20.03,100,57.58,7.2,2026-05-05 08:00:00,2026-05-05 16:47:47,0
SESS_00469,Koramangala,TX_KOR_002,2W,2.9,47.71,100,1.52,3.3,2026-05-05 08:00:00,2026-05-05 08:30:19,0
SESS_01198,Whitefield,TX_WHI_004,2W,3.7,22.12,90,2.51,3.3,2026-05-05 08:01:00,2026-05-05 08:51:14,0
SESS_02274,Hebbal,TX_HEB_007,4W,30.0,21.91,100,23.43,7.2,2026-05-05 08:03:00,2026-05-05 11:37:44,0
SESS_03385,Whitefield,TX_WHI_005,2W,4.0,30.4,100,2.78,3.3,2026-05-05 08:03:00,2026-05-05 08:58:40,0
SESS_03498,Hebbal,TX_HEB_005,4W,72.0,27.92,80,37.49,7.2,2026-05-05 08:03:00,2026-05-05 13:46:41,0
SESS_03335,Electronic City,TX_ELE_004,2W,2.9,25.86,100,2.15,3.3,2026-05-05 08:04:00,2026-05-05 08:47:00,0
SESS_03913,Electronic City,TX_ELE_003,4W,45.0,30.26,100,31.38,50.0,2026-05-05 08:06:00,2026-05-05 08:47:25,0
SESS_03716,Hebbal,TX_HEB_004,4W,45.0,27.83,100,32.47,50.0,2026-05-05 08:06:00,2026-05-05 08:48:52,0
SESS_04165,Koramangala,TX_KOR_008,4W,72.0,11.3,80,49.47,7.2,2026-05-05 08:07:00,2026-05-05 15:40:26,0
SESS_04639,Koramangala,TX_KOR_004,2W,3.7,48.46,80,1.17,3.3,2026-05-05 08:07:00,2026-05-05 08:30:20,0
SESS_04326,Whitefield,TX_WHI_005,2W,3.7,16.43,90,2.72,3.3,2026-05-05 08:09:00,2026-05-05 09:03:26,0
SESS_04055,Whitefield,TX_WHI_001,4W,60.0,28.04,80,31.18,7.2,2026-05-05 08:10:00,2026-05-05 12:55:46,0
SESS_03671,Whitefield,TX_WHI_002,2W,4.0,41.44,80,1.54,3.3,2026-05-05 08:12:00,2026-05-05 08:42:51,0
SESS_02864,Hebbal,TX_HEB_006,4W,45.0,27.78,100,32.5,7.2,2026-05-05 08:12:00,2026-05-05 13:09:55,0
SESS_01010,Whitefield,TX_WHI_002,4W,72.0,24.91,100,54.06,7.2,2026-05-05 08:12:00,2026-05-05 16:27:35,0
SESS_00197,Electronic City,TX_ELE_002,2W,4.0,42.99,80,1.48,3.3,2026-05-05 08:13:00,2026-05-05 08:42:36,0
SESS_04909,Koramangala,TX_KOR_007,4W,45.0,26.78,90,28.45,7.2,2026-05-05 08:13:00,2026-05-05 12:33:48,0
SESS_02998,Indiranagar,TX_IND_005,2W,3.7,37.04,100,2.33,3.3,2026-05-05 08:13:00,2026-05-05 08:59:35,0
SESS_02712,Whitefield,TX_WHI_002,2W,4.0,30.57,100,2.78,3.3,2026-05-05 08:15:00,2026-05-05 09:10:32,0
SESS_03861,Indiranagar,TX_IND_001,4W,30.0,23.34,100,23.0,7.2,2026-05-05 08:17:00,2026-05-05 11:47:49,0
SESS_02799,Whitefield,TX_WHI_005,2W,3.7,5.0,90,3.14,3.3,2026-05-05 08:19:00,2026-05-05 09:21:54,0
SESS_04936,Hebbal,TX_HEB_006,2W,3.7,21.72,100,2.9,3.3,2026-05-05 08:19:00,2026-05-05 09:16:55,0
SESS_00988,Indiranagar,TX_IND_004,4W,45.0,36.63,80,19.52,7.2,2026-05-05 08:21:00,2026-05-05 11:19:53,0
SESS_01612,Indiranagar,TX_IND_003,2W,2.9,27.89,90,1.8,3.3,2026-05-05 08:21:00,2026-05-05 08:57:01,0
SESS_01940,Whitefield,TX_WHI_001,2W,2.9,27.38,90,1.82,3.3,2026-05-05 08:21:00,2026-05-05 08:57:19,0
SESS_01130,Hebbal,TX_HEB_002,2W,3.7,26.0,100,2.74,3.3,2026-05-05 08:22:00,2026-05-05 09:16:45,0
SESS_04217,Electronic City,TX_ELE_004,4W,72.0,43.6,100,40.61,7.2,2026-05-05 08:22:00,2026-05-05 14:34:15,0
SESS_00462,Whitefield,TX_WHI_004,Commercial,200.0,27.18,100,145.64,50.0,2026-05-05 08:24:00,2026-05-05 11:36:14,0
SESS_03424,Indiranagar,TX_IND_002,2W,2.9,23.09,100,2.23,3.3,2026-05-05 08:25:00,2026-05-05 09:09:36,0
SESS_02255,Electronic City,TX_ELE_005,2W,3.7,31.55,90,2.16,3.3,2026-05-05 08:25:00,2026-05-05 09:08:15,0
SESS_04076,Koramangala,TX_KOR_001,2W,2.9,18.21,90,2.08,3.3,2026-05-05 08:26:00,2026-05-05 09:07:38,0
SESS_04857,Hebbal,TX_HEB_004,2W,3.7,17.75,100,3.04,3.3,2026-05-05 08:27:00,2026-05-05 09:27:51,0
SESS_01081,Whitefield,TX_WHI_002,2W,4.0,23.39,100,3.06,3.3,2026-05-05 08:29:00,2026-05-05 09:30:17,0
SESS_04122,Indiranagar,TX_IND_004,2W,4.0,34.75,90,2.21,3.3,2026-05-05 08:30:00,2026-05-05 09:14:12,0
SESS_03072,Whitefield,TX_WHI_002,2W,4.0,34.23,90,2.23,3.3,2026-05-05 08:31:00,2026-05-05 09:15:36,0
SESS_01513,Whitefield,TX_WHI_001,4W,60.0,21.92,90,40.85,7.2,2026-05-05 08:32:00,2026-05-05 14:46:26,0
SESS_04990,Hebbal,TX_HEB_002,2W,2.9,19.98,100,2.32,3.3,2026-05-05 08:33:00,2026-05-05 09:19:24,0
SESS_01373,Whitefield,TX_WHI_002,2W,2.9,30.04,100,2.03,3.3,2026-05-05 08:33:00,2026-05-05 09:13:34,0
SESS_03574,Indiranagar,TX_IND_005,2W,2.9,19.26,100,2.34,3.3,2026-05-05 08:34:00,2026-05-05 09:20:49,0
SESS_02780,Indiranagar,TX_IND_006,Commercial,120.0,16.55,90,88.14,50.0,2026-05-05 08:35:00,2026-05-05 10:31:20,0
SESS_01517,Koramangala,TX_KOR_002,2W,3.7,19.66,80,2.23,3.3,2026-05-05 08:35:00,2026-05-05 09:19:38,0
SESS_04460,Whitefield,TX_WHI_001,2W,4.0,24.73,90,2.61,3.3,2026-05-05 08:38:00,2026-05-05 09:30:12,0
SESS_04152,Indiranagar,TX_IND_004,4W,30.0,19.52,100,24.14,25.0,2026-05-05 08:38:00,2026-05-05 09:41:44,0
SESS_02508,Whitefield,TX_WHI_001,2W,3.7,5.0,90,3.14,3.3,2026-05-05 08:39:00,2026-05-05 09:41:54,0
SESS_03407,Electronic City,TX_ELE_003,2W,4.0,26.27,100,2.95,3.3,2026-05-05 08:40:00,2026-05-05 09:38:58,0
SESS_03222,Electronic City,TX_ELE_001,4W,45.0,26.67,90,28.5,7.2,2026-05-05 08:40:00,2026-05-05 13:01:15,0
SESS_01960,Koramangala,TX_KOR_005,Commercial,120.0,24.54,100,90.55,120.0,2026-05-05 08:41:00,2026-05-05 09:30:48,0
SESS_01941,Koramangala,TX_KOR_006,2W,3.7,39.17,80,1.51,3.3,2026-05-05 08:43:00,2026-05-05 09:13:12,0
SESS_03920,Koramangala,TX_KOR_005,Commercial,200.0,33.54,90,112.92,120.0,2026-05-05 08:45:00,2026-05-05 09:47:06,0
SESS_00749,Whitefield,TX_WHI_002,2W,2.9,10.24,100,2.6,3.3,2026-05-05 08:46:00,2026-05-05 09:38:03,0
SESS_01627,Hebbal,TX_HEB_006,4W,45.0,24.93,100,33.78,7.2,2026-05-05 08:48:00,2026-05-05 13:57:39,0
SESS_03672,Whitefield,TX_WHI_002,4W,72.0,10.08,100,64.74,7.2,2026-05-05 08:48:00,2026-05-05 18:41:26,0
SESS_03277,Whitefield,TX_WHI_001,4W,60.0,17.51,80,37.5,50.0,2026-05-05 08:50:00,2026-05-05 09:39:29,0
SESS_02571,Whitefield,TX_WHI_003,2W,3.7,42.11,100,2.14,3.3,2026-05-05 08:50:00,2026-05-05 09:32:50,0
SESS_03759,Whitefield,TX_WHI_001,2W,4.0,26.78,80,2.13,3.3,2026-05-05 08:50:00,2026-05-05 09:32:34,0
SESS_00994,Hebbal,TX_HEB_001,2W,2.9,21.17,80,1.71,3.3,2026-05-05 08:51:00,2026-05-05 09:25:07,0
SESS_03363,Whitefield,TX_WHI_005,2W,3.7,54.06,80,0.96,3.3,2026-05-05 08:51:00,2026-05-05 09:10:11,0
SESS_04649,Hebbal,TX_HEB_005,2W,3.7,25.55,100,2.75,3.3,2026-05-05 08:56:00,2026-05-05 09:51:05,0
SESS_00558,Whitefield,TX_WHI_002,4W,45.0,23.28,80,25.52,7.2,2026-05-05 08:56:00,2026-05-05 12:49:58,0
SESS_04625,Hebbal,TX_HEB_006,2W,3.7,16.55,100,3.09,3.3,2026-05-05 08:57:00,2026-05-05 09:58:45,0
SESS_04583,Indiranagar,TX_IND_005,2W,2.9,5.0,100,2.76,3.3,2026-05-05 08:57:00,2026-05-05 09:52:06,0
SESS_04285,Whitefield,TX_WHI_004,2W,3.7,5.0,90,3.14,3.3,2026-05-05 09:03:00,2026-05-05 10:05:54,0
SESS_01889,Indiranagar,TX_IND_003,2W,4.0,31.42,100,2.74,3.3,2026-05-05 09:05:00,2026-05-05 09:59:51,0
SESS_04975,Koramangala,TX_KOR_004,4W,30.0,47.24,100,15.83,7.2,2026-05-05 09:05:00,2026-05-05 11:30:05,0
SESS_01030,Indiranagar,TX_IND_007,2W,2.9,15.76,100,2.44,3.3,2026-05-05 09:06:00,2026-05-05 09:54:51,0
SESS_04337,Indiranagar,TX_IND_006,2W,3.7,34.94,100,2.41,3.3,2026-05-05 09:06:00,2026-05-05 09:54:08,0
SESS_00518,Indiranagar,TX_IND_006,2W,2.9,34.61,100,1.9,3.3,2026-05-05 09:06:00,2026-05-05 09:43:55,0
SESS_01357,Koramangala,TX_KOR_001,2W,4.0,14.08,90,3.04,3.3,2026-05-05 09:07:00,2026-05-05 10:07:43,0
SESS_04958,Hebbal,TX_HEB_001,2W,4.0,28.24,100,2.87,3.3,2026-05-05 09:07:00,2026-05-05 10:04:24,0
SESS_03491,Indiranagar,TX_IND_008,2W,4.0,24.6,80,2.22,3.3,2026-05-05 09:08:00,2026-05-05 09:52:19,0
SESS_03378,Whitefield,TX_WHI_005,Commercial,200.0,25.67,100,148.65,80.0,2026-05-05 09:10:00,2026-05-05 11:12:38,0
SESS_03543,Koramangala,TX_KOR_008,4W,60.0,12.97,100,52.22,7.2,2026-05-05 09:10:00,2026-05-05 17:08:38,0
SESS_04855,Whitefield,TX_WHI_004,Commercial,120.0,30.87,80,58.95,120.0,2026-05-05 09:10:00,2026-05-05 09:42:25,0
SESS_01335,Koramangala,TX_KOR_003,2W,4.0,40.04,100,2.4,3.3,2026-05-05 09:13:00,2026-05-05 10:00:58,0
SESS_01013,Whitefield,TX_WHI_003,2W,2.9,24.58,90,1.9,3.3,2026-05-05 09:13:00,2026-05-05 09:50:56,0
SESS_03123,Whitefield,TX_WHI_001,4W,30.0,22.52,100,23.24,7.2,2026-05-05 09:14:00,2026-05-05 12:47:03,0
SESS_04149,Koramangala,TX_KOR_001,2W,4.0,10.98,90,3.16,3.3,2026-05-05 09:16:00,2026-05-05 10:19:13,0
SESS_02054,Whitefield,TX_WHI_003,Commercial,120.0,25.84,90,77.0,80.0,2026-05-05 09:16:00,2026-05-05 10:19:31,0
SESS_01028,Koramangala,TX_KOR_003,2W,4.0,39.34,80,1.63,3.3,2026-05-05 09:16:00,2026-05-05 09:48:31,0
SESS_04578,Whitefield,TX_WHI_001,2W,3.7,31.74,90,2.16,3.3,2026-05-05 09:16:00,2026-05-05 09:59:06,0
SESS_04058,Whitefield,TX_WHI_003,2W,3.7,10.36,90,2.95,3.3,2026-05-05 09:17:00,2026-05-05 10:15:56,0
SESS_02562,Hebbal,TX_HEB_003,4W,45.0,30.24,80,22.39,7.2,2026-05-05 09:18:00,2026-05-05 12:43:16,0
SESS_04532,Whitefield,TX_WHI_003,2W,4.0,30.0,80,2.0,3.3,2026-05-05 09:20:00,2026-05-05 10:00:00,0
SESS_00203,Whitefield,TX_WHI_001,2W,4.0,37.88,90,2.08,3.3,2026-05-05 09:20:00,2026-05-05 10:01:41,0
SESS_00766,Hebbal,TX_HEB_007,2W,2.9,9.97,90,2.32,3.3,2026-05-05 09:22:00,2026-05-05 10:08:24,0
SESS_02839,Whitefield,TX_WHI_002,4W,60.0,35.7,90,32.58,7.2,2026-05-05 09:23:00,2026-05-05 14:21:40,0
SESS_03687,Indiranagar,TX_IND_004,4W,72.0,18.07,100,58.99,7.2,2026-05-05 09:23:00,2026-05-05 18:23:44,0
SESS_04938,Electronic City,TX_ELE_002,4W,72.0,6.21,100,67.53,25.0,2026-05-05 09:23:00,2026-05-05 12:21:17,0
SESS_02340,Electronic City,TX_ELE_001,2W,3.7,11.74,90,2.9,3.3,2026-05-05 09:23:00,2026-05-05 10:20:54,0
SESS_04513,Indiranagar,TX_IND_003,4W,60.0,27.42,100,43.55,7.2,2026-05-05 09:24:00,2026-05-05 16:03:12,0
SESS_00395,Koramangala,TX_KOR_004,2W,4.0,37.29,80,1.71,3.3,2026-05-05 09:25:00,2026-05-05 09:59:10,0
SESS_03396,Indiranagar,TX_IND_003,2W,3.7,19.99,100,2.96,3.3,2026-05-05 09:26:00,2026-05-05 10:25:12,0
SESS_00681,Indiranagar,TX_IND_001,4W,72.0,21.77,90,49.12,7.2,2026-05-05 09:27:00,2026-05-05 16:57:18,0
SESS_00311,Indiranagar,TX_IND_008,2W,3.7,11.7,100,3.27,3.3,2026-05-05 09:28:00,2026-05-05 10:33:20,0
SESS_04980,Whitefield,TX_WHI_003,4W,72.0,36.6,90,38.45,7.2,2026-05-05 09:29:00,2026-05-05 15:21:27,0
SESS_04631,Whitefield,TX_WHI_002,2W,3.7,39.52,90,1.87,3.3,2026-05-05 09:30:00,2026-05-05 10:07:21,0
SESS_04264,Electronic City,TX_ELE_004,4W,60.0,31.82,100,40.91,25.0,2026-05-05 09:32:00,2026-05-05 11:19:59,0
SESS_02923,Indiranagar,TX_IND_005,4W,60.0,12.89,90,46.27,7.2,2026-05-05 09:32:00,2026-05-05 16:36:07,0
SESS_02716,Whitefield,TX_WHI_003,Commercial,120.0,20.83,100,95.0,120.0,2026-05-05 09:33:00,2026-05-05 10:25:15,0
SESS_03993,Hebbal,TX_HEB_007,4W,72.0,15.57,90,53.59,7.2,2026-05-05 09:34:00,2026-05-05 17:45:15,0
SESS_01331,Whitefield,TX_WHI_005,2W,4.0,22.35,90,2.71,3.3,2026-05-05 09:36:00,2026-05-05 10:30:07,0
SESS_01537,Indiranagar,TX_IND_003,2W,3.7,15.72,90,2.75,3.3,2026-05-05 09:37:00,2026-05-05 10:31:57,0
SESS_00079,Whitefield,TX_WHI_005,2W,4.0,30.88,100,2.76,3.3,2026-05-05 09:41:00,2026-05-05 10:36:17,0
SESS_03207,Hebbal,TX_HEB_005,2W,3.7,26.82,80,1.97,3.3,2026-05-05 09:42:00,2026-05-05 10:21:20,0
SESS_00482,Koramangala,TX_KOR_005,2W,2.9,25.57,80,1.58,3.3,2026-05-05 09:44:00,2026-05-05 10:15:34,0
SESS_02729,Indiranagar,TX_IND_003,4W,60.0,32.52,100,40.49,7.2,2026-05-05 09:46:00,2026-05-05 15:57:07,0
SESS_01957,Whitefield,TX_WHI_004,4W,60.0,20.39,90,41.77,50.0,2026-05-05 09:46:00,2026-05-05 10:41:07,0
SESS_03179,Electronic City,TX_ELE_001,2W,4.0,21.16,90,2.75,3.3,2026-05-05 09:46:00,2026-05-05 10:41:04,0
SESS_03427,Hebbal,TX_HEB_004,4W,30.0,15.43,100,25.37,7.2,2026-05-05 09:47:00,2026-05-05 13:39:33,0
SESS_01364,Whitefield,TX_WHI_004,2W,4.0,12.97,80,2.68,3.3,2026-05-05 09:47:00,2026-05-05 10:40:37,0
SESS_04774,Koramangala,TX_KOR_007,Commercial,120.0,22.58,90,80.9,50.0,2026-05-05 09:48:00,2026-05-05 11:34:47,0
SESS_04542,Hebbal,TX_HEB_001,Commercial,200.0,45.54,80,68.92,80.0,2026-05-05 09:48:00,2026-05-05 10:44:51,0
SESS_01887,Electronic City,TX_ELE_001,2W,3.7,32.9,100,2.48,3.3,2026-05-05 09:50:00,2026-05-05 10:39:39,0
SESS_04339,Indiranagar,TX_IND_008,2W,3.7,8.86,80,2.63,3.3,2026-05-05 09:50:00,2026-05-05 10:42:38,0
SESS_02283,Koramangala,TX_KOR_007,2W,3.7,38.0,80,1.55,3.3,2026-05-05 09:50:00,2026-05-05 10:21:04,0
SESS_02751,Indiranagar,TX_IND_005,2W,4.0,11.07,100,3.56,3.3,2026-05-05 09:51:00,2026-05-05 11:02:08,0
SESS_04752,Hebbal,TX_HEB_006,2W,3.7,36.62,100,2.35,3.3,2026-05-05 09:51:00,2026-05-05 10:37:54,0
SESS_01301,Whitefield,TX_WHI_004,2W,3.7,31.09,100,2.55,3.3,2026-05-05 09:51:00,2026-05-05 10:41:59,0
SESS_00706,Whitefield,TX_WHI_003,2W,4.0,28.98,80,2.04,3.3,2026-05-05 09:51:00,2026-05-05 10:31:48,0
SESS_02547,Whitefield,TX_WHI_005,4W,45.0,39.43,80,18.26,7.2,2026-05-05 09:54:00,2026-05-05 12:41:22,0
SESS_03091,Whitefield,TX_WHI_005,2W,2.9,38.17,80,1.21,3.3,2026-05-05 09:54:00,2026-05-05 10:18:15,0
SESS_02147,Whitefield,TX_WHI_004,4W,60.0,26.04,90,38.37,7.2,2026-05-05 09:55:00,2026-05-05 15:46:45,0
SESS_04890,Electronic City,TX_ELE_002,4W,45.0,20.99,100,35.55,7.2,2026-05-05 09:56:00,2026-05-05 15:21:54,0
SESS_03367,Whitefield,TX_WHI_003,4W,72.0,20.75,100,57.06,7.2,2026-05-05 09:58:00,2026-05-05 18:41:01,0
SESS_04876,Indiranagar,TX_IND_002,4W,72.0,32.71,80,34.05,7.2,2026-05-05 09:58:00,2026-05-05 15:10:05,0
SESS_01245,Koramangala,TX_KOR_003,2W,2.9,22.78,100,2.24,3.3,2026-05-05 09:58:00,2026-05-05 10:42:47,0
SESS_03213,Electronic City,TX_ELE_004,Commercial,200.0,18.72,100,162.57,50.0,2026-05-05 09:58:00,2026-05-05 13:32:35,0
SESS_00945,Hebbal,TX_HEB_005,2W,2.9,33.25,100,1.94,3.3,2026-05-05 09:59:00,2026-05-05 10:37:42,0
SESS_00859,Hebbal,TX_HEB_003,2W,4.0,20.44,100,3.18,3.3,2026-05-05 09:59:00,2026-05-05 11:02:38,0
SESS_01714,Indiranagar,TX_IND_007,2W,3.7,40.33,100,2.21,3.3,2026-05-05 10:00:00,2026-05-05 10:44:09,0
SESS_04475,Whitefield,TX_WHI_002,2W,3.7,26.64,100,2.71,3.3,2026-05-05 10:00:00,2026-05-05 10:54:16,0
SESS_01076,Hebbal,TX_HEB_004,4W,45.0,36.26,100,28.68,7.2,2026-05-05 10:04:00,2026-05-05 14:26:56,0
SESS_01210,Hebbal,TX_HEB_007,4W,60.0,24.65,90,39.21,7.2,2026-05-05 10:05:00,2026-05-05 16:04:24,0
SESS_02615,Whitefield,TX_WHI_003,Commercial,80.0,42.28,100,46.17,80.0,2026-05-05 10:06:00,2026-05-05 10:44:05,0
SESS_02435,Indiranagar,TX_IND_002,2W,3.7,25.18,90,2.4,3.3,2026-05-05 10:06:00,2026-05-05 10:53:58,0
SESS_01954,Electronic City,TX_ELE_004,2W,3.7,18.12,100,3.03,3.3,2026-05-05 10:08:00,2026-05-05 11:08:35,0
SESS_04749,Electronic City,TX_ELE_004,4W,72.0,35.34,90,39.36,7.2,2026-05-05 10:08:00,2026-05-05 16:08:46,0
SESS_01779,Koramangala,TX_KOR_006,4W,72.0,11.8,90,56.31,7.2,2026-05-05 10:08:00,2026-05-05 18:44:08,0
SESS_01333,Whitefield,TX_WHI_003,2W,3.7,17.59,100,3.05,3.3,2026-05-05 10:09:00,2026-05-05 11:09:59,0
SESS_01490,Indiranagar,TX_IND_007,2W,3.7,37.46,100,2.31,3.3,2026-05-05 10:10:00,2026-05-05 10:56:16,0
SESS_02703,Koramangala,TX_KOR_002,2W,4.0,26.22,90,2.55,3.3,2026-05-05 10:11:00,2026-05-05 11:02:01,0
SESS_03429,Whitefield,TX_WHI_002,2W,4.0,28.51,80,2.06,3.3,2026-05-05 10:11:00,2026-05-05 10:52:11,0
SESS_01447,Whitefield,TX_WHI_002,2W,2.9,35.64,100,1.87,3.3,2026-05-05 10:12:00,2026-05-05 10:49:19,0
SESS_04311,Electronic City,TX_ELE_003,4W,30.0,26.08,80,16.18,7.2,2026-05-05 10:13:00,2026-05-05 12:41:17,0
SESS_02231,Hebbal,TX_HEB_006,2W,4.0,28.51,100,2.86,3.3,2026-05-05 10:14:00,2026-05-05 11:11:11,0
SESS_00493,Hebbal,TX_HEB_005,2W,2.9,27.29,100,2.11,3.3,2026-05-05 10:15:00,2026-05-05 10:57:10,0
SESS_02493,Indiranagar,TX_IND_005,2W,3.7,40.61,100,2.2,3.3,2026-05-05 10:18:00,2026-05-05 11:01:56,0
